	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679862_13B.CEL	GSM679861_12A.CEL
215081_at	3.5909413826156	3.74701223329338	4.09839798342621	4.02672908734406	4.49159382413543	4.43649294303885
215082_at	4.76714748471324	4.52097322202693	4.96508096362105	4.9965247191463	4.19359632295133	4.35207950321512
215083_at	3.87615867495419	4.52224014895811	3.77719349771702	3.70266870616583	3.7136489738669	3.62270714704115
215084_s_at	7.80576752200245	7.68430626988859	7.86979130598187	7.83961708844871	7.88400110041069	7.66977378106429
215085_x_at	4.09708764180339	3.87582132183245	4.21056299113568	4.00292030327187	3.68613133634508	3.90354168310509
215086_at	4.07200707839609	4.61762462236064	3.6630568163333	3.97320419669361	3.74695452194746	4.07476231219775
215087_at	4.89977089011217	4.89858756147209	4.8560070026089	4.79784542921772	4.44693999108507	4.16104153577338
215088_s_at	9.21850431537493	9.1331132209905	9.31361470222215	8.96987645286415	8.8302813461459	8.77202465681392
215089_s_at	9.01816769597198	9.04712248721799	9.13173623941654	9.01057475701075	8.82028106161142	8.86270482605327
215090_x_at	8.15685708499038	8.26872385389409	8.09615790307789	8.28694853861614	8.25197857093051	8.04214855063551
215091_s_at	10.5486960505302	10.356642639256	10.5694806499974	10.4773505617971	10.0876347604959	9.87624720795963
215092_s_at	4.27706861692478	4.75448204768251	4.39342815343322	4.35619945343757	4.82793874654984	5.14703480638298
215093_at	8.07151797874476	7.86993415987737	8.05295290065612	7.74714480892711	7.42581871064153	7.86581650340105
215094_at	2.60104237464415	2.75299481879725	2.7527149390875	2.60908005834469	2.61890933002639	2.59170480082618
215095_at	4.52023662327719	4.5790784407785	4.46316632830604	4.29787734437434	4.21915457740094	4.68413593251927
215096_s_at	10.2624181011381	10.2065117178853	10.2841121304417	10.1007541367948	9.76787137892629	9.97408076467519
215097_at	3.4367110409106	3.3848900341883	3.46820164906234	3.43041665765702	3.48401032979702	3.56084323709788
215098_at	4.24191065532815	4.26771110732382	4.17672537437561	4.11615434247668	4.20484376166453	4.12418401705813
215099_s_at	5.6563162863173	5.826972414185	5.80545120511883	5.96283361200888	6.27798495076631	5.83458217060273
215100_at	3.65977394603895	3.47338165520635	3.53741038786259	3.94078169777887	3.80075072888246	3.89586916956911
215101_s_at	2.81664904487798	2.50465754502937	2.64992488165127	2.81938599694676	2.77461205222126	2.41640388617236
215102_at	2.51221539877496	2.66240038412239	2.50905343302141	2.64999290063167	2.69486409730319	2.59437844075291
215103_at	2.79176355966033	2.63124230737927	2.55361700933941	2.9239202322785	2.57238914287	2.64253149444983
215104_at	3.19790687436311	3.22061564337233	3.05658337131353	3.17463233663284	2.95825023712392	3.08159787858366
215105_at	2.95792166785526	2.86555347790221	2.68262982099125	2.97450418440193	2.67779417115873	2.888328459614
215106_at	3.57084151851825	3.72263579037509	3.5836824429582	3.72199949932426	3.55781231373661	3.62612911645193
215107_s_at	3.08345118388382	2.98321367600238	3.30952527486711	3.23057682051893	2.99661662507155	2.97127438149916
215108_x_at	8.66050087905412	8.85391940283064	8.51179256661817	8.19855322162615	7.14388696688223	6.88421897141123
215109_at	3.78049464135397	3.86278278974364	3.77176446454405	3.68737741393502	3.57757434493772	3.84155436991279
215110_at	3.72192403913472	3.88648232931615	3.84873395987214	3.87619427187149	3.7821252457571	3.59057798996461
215111_s_at	8.24449877067378	8.55392061272691	8.28674152512418	8.04131740514324	11.2270153630429	10.6241351830393
215112_x_at	2.26624834511706	2.31727033508072	2.17865885807712	2.23046849459667	2.20909047190745	2.07542020942984
215113_s_at	7.52239254031239	7.43436514453977	7.55493253781624	7.80328750209247	6.98476139590645	7.02785011429376
215114_at	5.40495073719619	5.23157728031279	5.25179851201552	5.10215596666221	5.07957197059771	5.20011013042749
215115_x_at	4.04049647914662	3.99189577094379	3.99633088745477	4.195585926624	4.20002104313498	4.16863490183925
215116_s_at	4.91693070095811	5.3433483678047	4.86304684739746	5.44562980390952	6.49345537616483	6.04909932579996
215117_at	2.30621183142576	2.1488760019585	2.29457945601235	2.27856401639252	2.34816570465995	2.24026267140311
215118_s_at	3.4233029379393	3.41491177745756	3.48282118401365	3.56301802709694	3.24991977167887	3.10710917345446
215119_at	3.71207489425506	3.54816389179355	3.54970386374125	3.47611301962285	3.55254765137104	3.28457870840315
215120_s_at	4.69948553533089	4.16087743624466	4.73735532153585	4.72821784537426	4.36578272203979	4.41506193781024
215121_x_at	5.47257428148533	5.46020227012272	4.95928454664442	5.32655462237464	5.29338674182126	5.40292615814683
215122_at	2.81530385554875	2.92172868938183	2.73711394003205	3.01061398599043	2.79697768566648	2.82991753548323
215123_at	6.64913577987523	7.12554780826934	6.52773780315179	6.36480153729595	6.77170968799066	6.8307318015335
215124_at	3.3405572994277	3.37786146521329	3.49085025360065	3.70697605896996	3.43805410220758	3.42979266321297
215125_s_at	3.47142143292186	3.19938914390763	3.34086365889458	3.32324508176103	3.32878194339974	3.1792646438256
215126_at	3.63816179941975	3.52561591758367	3.63889699497675	3.61673273747546	3.45411988016633	3.27488958977257
215127_s_at	11.4854720841888	11.4415518930883	11.5065275885873	11.3374345842949	11.7135734266147	12.0665196670858
215128_at	6.10629158849826	6.20291694450498	6.3040525511315	6.39633001681456	4.93125095971163	5.40258423247954
215129_at	2.59452735962384	2.42691481770836	2.40867633984545	2.63034858162765	2.67611944718213	2.61506185679444
215130_s_at	5.37726231604636	5.70918138408055	5.44723265729156	5.51984595481517	5.65583052032761	5.507466627821
215131_at	4.89602798651429	4.96041997236155	4.81107930631295	4.73496172600298	4.89602798651429	4.79898945373799
215132_at	2.5017006749879	2.45443230354798	2.44443781728182	2.72363561098167	2.65460286375848	2.44762660581901
215133_s_at	2.80127634998726	2.67776037407549	2.92122955649156	2.78328164186763	2.72090311188701	2.75393225659086
215134_at	5.75064096287722	5.75064096287722	6.07895157498349	5.66534904553763	5.61607198982391	6.25065138778825
215135_at	4.2987430594283	4.58139906330526	4.32087401239482	4.39009083400533	4.93661036070508	4.90501578184818
215136_s_at	9.15084737527156	9.09037713903324	9.11534715565202	8.79151138572691	8.10678998476065	8.33361976655858
215137_at	5.92188159924181	6.12407980857337	5.86601804011546	5.77463642720549	5.60787671093284	5.71909602507547
215138_s_at	5.64450211703707	5.26037905572394	5.4228008304439	5.67718189114765	5.49894778369715	5.48905991204546
215139_at	4.22176964882989	4.3377565679141	4.18698220495435	3.78351077412484	3.93436319033434	3.78696689080592
215140_at	4.02212353923162	3.90733421357064	4.05734428612319	4.07927619321129	4.10931355865954	4.02212353923162
215141_at	4.789544747984	4.55233208587937	4.51299889571466	4.58001287058191	4.6737178248773	4.69983217044945
215142_at	3.86720423775613	3.70012507724356	3.27053308416513	3.86782093689724	4.19068128399457	3.64885453738953
215143_at	3.39991033329291	4.33012053627338	3.89921076059178	3.52766759847872	2.99225013952921	3.48303475003111
215144_at	3.8003391355144	3.6099352302322	3.66137360851441	3.77019520583087	3.78169764883319	3.73280583790528
215145_s_at	8.45230993460221	8.1433532031744	8.81790904166999	8.62160191072058	4.69495073571212	5.21346255533713
215146_s_at	8.5724536739752	8.67354188700287	8.5567824500276	8.50414724032701	8.62594060186274	8.65620223932603
215147_at	4.01590805115784	4.01590805115784	4.01061931980991	3.99185995542568	3.89700354436559	3.87156472985976
215148_s_at	6.92249855207794	6.89436216176251	6.90021330845214	6.68927528532703	7.12395651205601	7.1484848519264
215149_at	2.92495403972563	2.9898187152355	2.91872399826336	3.09763014359475	3.07269887892082	3.01929546043401
215150_at	3.56045314603743	3.27735016219483	4.16525985198456	3.55959399704613	3.05826777671973	2.89151264444018
215151_at	2.90740274126945	2.87038116870984	2.83144775974843	3.04877772997658	2.83925301466386	3.26487867072949
215152_at	3.73995621779527	3.67865279990837	3.77856991414467	3.78452141240407	3.34988058162682	3.27228115220831
215153_at	5.59121592251022	6.03909214322522	5.42352361449437	5.65153079548824	5.82813391791186	5.63096569085676
215154_at	5.17485766300877	5.4836370203205	5.03439875265243	4.86741132788637	5.32246313308996	5.24687224281941
215155_at	5.13194152646032	5.44779502010931	5.04311881588361	4.76638287054789	5.06742527751466	5.34296378103882
215156_at	6.23534875778749	6.546264324305	6.29939823420661	6.2390924618674	6.1990224486924	6.51666126458491
215157_x_at	12.0162739978408	11.9914476367773	12.0321949989694	12.0242669820483	11.895991752534	11.8668905620802
215158_s_at	9.12861098081921	9.12508106931645	9.13082796230961	9.35901320042995	9.07578947899463	8.9489636066706
215159_s_at	5.12777167379767	5.03717455672837	5.11833355643963	5.42105082027015	5.06202891160667	4.89306769142569
215160_x_at	8.78669933672666	8.68401203411823	8.8487237585889	8.90882123479058	8.70615890979509	8.58196046382504
215161_at	5.05679139898639	4.81778522388201	4.92504775587617	4.98391813361582	5.17829385334808	4.85686829742102
215162_at	4.04347334504348	4.52842333155853	3.84873395987214	3.77554015862937	3.9331266102195	4.02774307409513
215163_at	4.19925932772698	4.77019485867651	4.02685549254609	3.95657745087551	4.1630993025745	4.10268762808697
215164_at	3.91218640053873	4.98268135760717	3.61096091865528	3.56541653983183	4.39719211243867	3.80369441483783
215165_x_at	9.80936082534426	9.68287906554618	9.81848518934308	9.72354720381724	8.2108034428126	8.57246945291874
215166_at	3.15351670756846	3.21219757151506	3.21278973025612	3.2502667496258	3.34575065848172	2.96882104447856
215167_at	4.90331360286178	4.89789101565907	5.06131234225879	4.55297372669296	4.80077091805908	4.66154396985686
215168_at	2.14865361367728	2.05361821737147	2.06324282872248	2.18496634948607	1.91988665521291	2.08514383655444
215169_at	3.60136157829203	3.6056202500677	3.90382285012436	3.59402219887436	4.34279282800458	3.88261140633959
215170_s_at	5.89880158298792	6.19894422846155	5.82273043894435	5.42962755581768	4.89507116133296	5.22523673269893
215171_s_at	10.9625281429148	10.7680458702703	11.0373083437003	10.9473987541107	10.3101547120355	10.6982296523917
215172_at	2.15116069332012	2.06792153176884	2.15116069332012	2.06792153176884	2.2862571910039	1.97207089300869
215173_at	3.73294715428775	3.40688543536591	3.47616181623154	3.42660624246406	3.2264458300287	3.40295811283321
215174_at	2.97953230642856	2.94372090581136	2.82995176590955	3.04529095186097	2.78419313742802	2.71765969102486
215175_at	6.02600486340135	6.87667072491849	5.83368619961292	5.86144431814175	6.41401881188386	6.11784732748939
215176_x_at	2.9049237005776	3.08544677993985	3.05905588819997	3.14820047660384	3.19498078116184	3.03610006110317
215177_s_at	3.740441482051	4.21714665420616	3.90927433733664	4.03276240961782	5.41050395780514	5.49539451266974
215178_x_at	4.8904079405722	4.99604147857441	4.65688434567026	4.98268135760717	4.78086069507506	4.81283542270456
215179_x_at	8.26063835258581	8.37650632168811	8.00886461308409	8.06123622486045	8.38158278163482	8.47552719314051
215180_at	4.18312956548408	4.26364608521296	4.43463347142472	4.16690416928166	4.33258799014413	4.16104153577338
215181_at	4.74387711174288	4.79237799050151	4.7807456150881	4.998096802343	4.55048850358035	4.74962573326302
215182_x_at	4.59158401710769	4.74759904921533	4.48534500324557	4.6664578406735	4.71928912411142	4.59762329839455
215183_at	2.63179856038815	2.63441516573577	3.017276010955	2.79252391287157	2.79252391287157	2.67654999147984
215184_at	5.4740397426769	5.32781996057472	5.81357951295297	6.03373329737688	5.16901222034382	5.1390500129928
215185_at	4.54490300629245	4.59037172324483	4.50549595943182	4.81868314428596	4.83170810863173	4.79111459737073
215186_at	4.39716573174008	4.27146990725293	4.01590805115784	4.16499789299664	4.30743975813457	4.23340269685345
215187_at	2.42852335231475	2.39093470620887	2.31626210696634	2.30617775492407	2.42118776233569	2.16718660062058
215188_at	3.05457815356554	3.10353414620445	3.03298176338156	2.96451638141577	2.98292038975469	2.93713717817217
215189_at	4.31623601989187	4.37456441760995	4.2308539972768	4.46445436302124	4.22979229573103	4.40736628008131
215190_at	7.23688547221263	7.64446766946673	7.27385184507315	6.90090118833882	5.97192694082307	6.69684235683271
215191_at	5.10557114186149	6.04150056873937	4.9709890733205	4.58001287058191	5.39045400268068	5.48174358032618
215192_at	2.64617478516082	2.50596756084954	2.67705446681401	2.61160970798303	2.65274304076451	2.70049817226992
215193_x_at	3.53525875352285	3.59638018900389	3.32476239314836	3.94078169777887	3.35266364189996	3.51309694459035
215194_at	4.24637495390139	4.20849019976935	4.10495744976616	4.29773547554275	4.36942457952374	4.15951580712772
215195_at	6.03386182965864	5.45725187513388	6.05383563694065	5.98851648326766	7.45352137789637	7.50886499353799
215196_at	4.54768596863578	4.34555050028512	4.27078418511296	4.19098312452296	4.72666600954141	4.41321025172364
215197_at	3.5535415409108	3.65925232452303	3.32859155145699	3.50885131420199	3.56360658664026	3.5871840341288
215198_s_at	5.84205234407919	5.76952033553554	5.67931746866534	5.84706850452697	6.40945867601867	6.1554006363526
215199_at	4.77266498630386	4.18411558832241	4.29369751068504	4.69714692772015	5.03478866007825	4.71958431356634
215200_x_at	5.80425575350417	5.78602041342619	5.73679494179089	5.64295107732603	5.59929378067944	5.67216929498501
215201_at	5.4635420090826	5.80069856972299	5.49134843065135	5.45725187513388	5.95852423221284	5.71742686828254
215202_at	5.0590026609901	5.08496436907843	5.08999890450523	5.26740679504052	5.41827581696896	5.00631170055472
215203_at	6.93800638890103	7.89343562890077	6.51516466217781	6.68565142336999	7.00622499916512	7.10072567475374
215204_at	5.2805651696953	5.82866459829429	5.06327420363504	5.00066000521907	5.35432617725981	5.11116457369415
215205_x_at	5.57055198360859	5.39603671479962	5.45178544730566	5.21934874906496	5.28451602262884	5.49647784798343
215206_at	6.25957281589769	7.16955966304778	5.80435542916666	5.9061966616403	6.70401684934086	6.35616170948986
215207_x_at	6.73786757068204	6.55945319859094	6.78723291846758	7.09093077074309	6.23741818740148	6.24253002539689
215208_x_at	5.79995895332926	6.26172187496967	5.69422316557487	5.77442126628535	5.92624825963285	5.85769453518748
215209_at	3.77523219499078	4.35929437504815	3.40389458333264	3.4501574240907	5.96998174680156	5.96998174680156
215210_s_at	8.21075628637526	7.69389981359048	8.33360267721126	7.96582325125559	8.34177829278102	7.74516049041452
215211_at	3.75228464157901	4.11779022954072	4.31005807343149	4.24196313369263	4.28804358899216	4.52412939604342
215212_at	2.84528829231775	2.8932621899532	2.63129587876682	2.71405363845091	2.84622073427739	3.10078071109719
215213_at	3.33236548322673	3.88147254693852	3.16780719304531	3.15406106046078	2.71348970005508	3.07344966988623
215214_at	3.87615867495419	3.86869497204366	4.18943682128646	4.01590805115784	3.88410908678496	3.74748125435485
215215_s_at	5.25720734734846	5.65989173755814	5.42022037229167	5.25720734734846	5.05145360995443	4.91246212753239
215216_at	3.67160233725122	3.35262329105982	3.80581792325613	3.1754291680809	3.5405012136456	3.55462686661519
215217_at	4.4589545755729	4.22844073042512	4.03957613231285	4.21376519113683	4.00756823991489	4.0067185623698
215218_s_at	6.09051637446776	6.25768592817913	6.30205849142691	6.18959679896345	5.53478467471662	5.72754558948407
215219_at	2.83704066157255	2.70718213817677	2.88707810788971	2.84292041268431	2.75898367235721	2.69792608196952
215220_s_at	4.76021226610225	5.12302051714103	4.8423248447358	5.35487562270491	5.03801124179262	4.65600069261633
215221_at	6.15577442897446	6.40759215491105	5.67400736816294	6.14812431800087	6.36068997980896	6.32373551885912
215222_x_at	8.01879625839752	8.1247997961462	7.94481021528732	7.77982884225772	8.38566530640155	8.8979017537384
215223_s_at	8.25242172567505	8.24255962459921	8.31593673583803	8.28558818679024	8.00142141098744	8.15320952516425
